Generation,Evaluation Score
147078,35359
147079,35359
147080,35359
147081,35359
147082,35359
147083,35359
147084,35359
147085,35359
147086,35359
147087,35359
147088,35359
147089,35359
147090,35359
147091,35359
147092,35359
147093,35359
147094,35359
147095,35359
147096,35359
147097,35359
147098,35359
147099,35359
147100,35359
147101,35359
147102,35359
147103,35359
147104,35359
147105,35359
147106,35359
147107,35359
147108,35359
147109,35359
147110,35359
147111,35359
147112,35359
147113,35359
147114,35359
147115,35359
147116,35359
147117,35359
147118,35359
147119,35359
147120,35359
147121,35359
147122,35359
147123,35359
147124,35359
147125,35359
147126,35359
147127,35359
147128,35359
147129,35359
147130,35359
147131,35359
147132,35359
147133,35359
147134,35359
147135,35359
147136,35359
147137,35359
147138,35359
147139,35359
147140,35359
147141,35359
147142,35359
147143,35359
147144,35359
147145,35359
147146,35359
147147,35359
147148,35359
147149,35359
147150,35359
147151,35359
147152,35359
147153,35359
147154,35359
147155,35359
147156,35359
147157,35359
147158,35359
147159,35359
147160,35359
147161,35359
147162,35359
147163,35359
147164,35359
147165,35359
147166,35359
147167,35359
147168,35359
147169,35359
147170,35359
147171,35359
147172,35359
147173,35359
147174,35359
147175,35359
147176,35359
147177,35359
147178,35359
147179,35359
147180,35359
147181,35359
147182,35359
147183,35359
147184,35359
147185,35359
147186,35359
147187,35359
147188,35359
147189,35359
147190,35359
147191,35359
147192,35359
147193,35359
147194,35359
147195,35359
147196,35359
147197,35359
147198,35359
147199,35359
147200,35359
147201,35359
147202,35359
147203,35359
147204,35359
147205,35359
147206,35359
147207,35359
147208,35359
147209,35359
147210,35359
147211,35359
147212,35359
147213,35359
147214,35359
147215,35359
147216,35359
147217,35359
147218,35359
147219,35359
147220,35359
147221,35359
147222,35359
147223,35359
147224,35359
147225,35359
147226,35359
147227,35359
147228,35359
147229,35359
147230,35359
147231,35359
147232,35359
147233,35359
147234,35359
147235,35359
147236,35359
147237,35359
147238,35359
147239,35359
147240,35359
147241,35359
147242,35359
147243,35359
147244,35359
147245,35359
147246,35359
147247,35359
147248,35359
147249,35359
147250,35359
147251,35359
147252,35359
147253,35359
147254,35359
147255,35359
147256,35359
147257,35359
147258,35359
147259,35359
147260,35359
147261,35359
147262,35359
147263,35359
147264,35359
147265,35359
147266,35359
147267,35359
147268,35359
147269,35359
147270,35359
147271,35359
147272,35359
147273,35359
147274,35359
147275,35359
147276,35359
147277,35359
147278,35359
147279,35359
147280,35359
147281,35359
147282,35359
147283,35359
147284,35359
147285,35359
147286,35359
147287,35359
147288,35359
147289,35359
147290,35359
147291,35359
147292,35359
147293,35359
147294,35359
147295,35359
147296,35359
147297,35359
147298,35359
147299,35359
147300,35359
147301,35359
147302,35359
147303,35359
147304,35359
147305,35359
147306,35359
147307,35359
147308,35359
147309,35359
147310,35359
147311,35359
147312,35359
147313,35359
147314,35359
147315,35359
147316,35359
147317,35359
147318,35359
147319,35359
147320,35359
147321,35359
147322,35359
147323,35359
147324,35359
147325,35359
147326,35359
147327,35359
147328,35359
147329,35359
147330,35359
147331,35359
147332,35359
147333,35359
147334,35359
147335,35359
147336,35359
147337,35359
147338,35359
147339,35359
147340,35359
147341,35359
147342,35359
147343,35359
147344,35359
147345,35359
147346,35359
147347,35359
147348,35359
147349,35359
147350,35359
147351,35359
147352,35359
147353,35359
147354,35359
147355,35359
147356,35359
147357,35359
147358,35359
147359,35359
147360,35359
147361,35359
147362,35359
147363,35359
147364,35359
147365,35359
147366,35359
147367,35359
147368,35359
147369,35359
147370,35359
147371,35359
147372,35359
147373,35359
147374,35359
147375,35359
147376,35359
147377,35359
147378,35359
147379,35359
147380,35359
147381,35359
147382,35359
147383,35359
147384,35359
147385,35359
147386,35359
147387,35359
147388,35359
147389,35359
147390,35359
147391,35359
147392,35359
147393,35359
147394,35359
147395,35359
147396,35359
147397,35359
147398,35359
147399,35359
147400,35359
147401,35359
147402,35359
147403,35359
147404,35359
147405,35359
147406,35359
147407,35359
147408,35359
147409,35359
147410,35359
147411,35359
147412,35359
147413,35359
147414,35359
147415,35359
147416,35359
147417,35359
147418,35359
147419,35359
147420,35359
147421,35359
147422,35359
147423,35359
147424,35359
147425,35359
147426,35359
147427,35359
147428,35359
147429,35359
147430,35359
147431,35359
147432,35359
147433,35359
147434,35359
147435,35359
147436,35359
147437,35359
147438,35359
147439,35359
147440,35359
147441,35359
147442,35359
147443,35359
147444,35359
147445,35359
147446,35359
147447,35359
147448,35359
147449,35359
147450,35359
147451,35359
147452,35359
147453,35359
147454,35359
147455,35359
147456,35359
147457,35359
147458,35359
147459,35359
147460,35359
147461,35359
147462,35359
147463,35359
147464,35359
147465,35359
147466,35359
147467,35359
147468,35359
147469,35359
147470,35359
147471,35359
147472,35359
147473,35359
147474,35359
147475,35359
147476,35359
147477,35359
147478,35359
147479,35359
147480,35359
147481,35359
147482,35359
147483,35359
147484,35359
147485,35359
147486,35359
147487,35359
147488,35359
147489,35359
147490,35359
147491,35359
147492,35359
147493,35359
147494,35359
147495,35359
147496,35359
147497,35359
147498,35359
147499,35359
147500,35359
147501,35359
147502,35359
147503,35359
147504,35359
147505,35359
147506,35359
147507,35359
147508,35359
147509,35359
147510,35359
147511,35359
147512,35359
147513,35359
147514,35359
147515,35359
147516,35359
147517,35359
147518,35359
147519,35359
147520,35359
147521,35359
147522,35359
147523,35359
147524,35359
147525,35359
147526,35359
147527,35359
147528,35359
147529,35359
147530,35359
147531,35359
147532,35359
147533,35359
147534,35359
147535,35359
147536,35359
147537,35359
147538,35359
147539,35359
147540,35359
147541,35359
147542,35359
147543,35359
147544,35359
147545,35359
147546,35359
147547,35359
147548,35359
147549,35359
147550,35359
147551,35359
147552,35359
147553,35359
147554,35359
147555,35359
147556,35359
147557,35359
147558,35359
147559,35359
147560,35359
147561,35359
147562,35359
147563,35359
147564,35359
147565,35359
147566,35359
147567,35359
147568,35359
147569,35359
147570,35359
147571,35359
147572,35359
147573,35359
147574,35359
147575,35359
147576,35359
147577,35359
147578,35359
147579,35359
147580,35359
147581,35359
147582,35359
147583,35359
147584,35359
147585,35359
147586,35359
147587,35359
147588,35359
147589,35359
147590,35359
147591,35359
147592,35359
147593,35359
147594,35359
147595,35359
147596,35359
147597,35359
147598,35359
147599,35359
147600,35359
147601,35359
147602,35359
147603,35359
147604,35359
147605,35359
147606,35359
147607,35359
147608,35359
147609,35359
147610,35359
147611,35359
147612,35359
147613,35359
147614,35359
147615,35359
147616,35359
147617,35359
147618,35359
147619,35359
147620,35359
147621,35359
147622,35359
147623,35359
147624,35359
147625,35359
147626,35359
147627,35359
147628,35359
147629,35359
147630,35359
147631,35359
147632,35359
147633,35359
147634,35359
147635,35359
147636,35359
147637,35359
147638,35359
147639,35359
147640,35359
147641,35359
147642,35359
147643,35359
147644,35359
147645,35359
147646,35359
147647,35359
147648,35359
147649,35359
147650,35359
147651,35359
147652,35359
147653,35359
147654,35359
147655,35359
147656,35359
147657,35359
147658,35359
147659,35359
147660,35359
147661,35359
147662,35359
147663,35359
147664,35359
147665,35359
147666,35359
147667,35359
147668,35359
147669,35359
147670,35359
147671,35359
147672,35359
147673,35359
147674,35359
147675,35359
147676,35359
147677,35359
147678,35359
147679,35359
147680,35359
147681,35359
147682,35359
147683,35359
147684,35359
147685,35359
147686,35359
147687,35359
147688,35359
147689,35359
147690,35359
147691,35359
147692,35359
147693,35359
147694,35359
147695,35359
147696,35359
147697,35359
147698,35359
147699,35359
147700,35359
147701,35359
147702,35359
147703,35359
147704,35359
147705,35359
147706,35359
147707,35359
147708,35359
147709,35359
147710,35359
147711,35359
147712,35359
147713,35359
147714,35359
147715,35359
147716,35359
147717,35359
147718,35359
147719,35359
147720,35359
147721,35359
147722,35359
147723,35359
147724,35359
147725,35359
147726,35359
147727,35359
147728,35359
147729,35359
147730,35359
147731,35359
147732,35359
147733,35359
147734,35359
147735,35359
147736,35359
147737,35359
147738,35359
147739,35359
147740,35359
147741,35359
147742,35359
147743,35359
147744,35359
147745,35359
147746,35359
147747,35359
147748,35359
147749,35359
147750,35359
147751,35359
147752,35359
147753,35359
147754,35359
147755,35359
147756,35359
147757,35359
147758,35359
147759,35359
147760,35359
147761,35359
147762,35359
147763,35359
147764,35359
147765,35359
147766,35359
147767,35359
147768,35359
147769,35359
147770,35359
147771,35359
147772,35359
147773,35359
147774,35359
147775,35359
147776,35359
147777,35359
147778,35359
147779,35359
147780,35359
147781,35359
147782,35359
147783,35359
147784,35359
147785,35359
147786,35359
147787,35359
147788,35359
147789,35359
147790,35359
147791,35359
147792,35359
147793,35359
147794,35359
147795,35359
147796,35359
147797,35359
147798,35359
147799,35359
147800,35359
147801,35359
147802,35359
147803,35359
147804,35359
147805,35359
147806,35359
147807,35359
147808,35359
147809,35359
147810,35359
147811,35359
147812,35359
147813,35359
147814,35359
147815,35359
147816,35359
147817,35359
147818,35359
147819,35359
147820,35359
147821,35359
147822,35359
147823,35359
147824,35359
147825,35359
147826,35359
147827,35359
147828,35359
147829,35359
147830,35359
147831,35359
147832,35359
147833,35359
147834,35359
147835,35359
147836,35359
147837,35359
147838,35359
147839,35359
147840,35359
147841,35359
147842,35359
147843,35359
147844,35359
147845,35359
147846,35359
147847,35359
147848,35359
147849,35359
147850,35359
147851,35359
147852,35359
147853,35359
147854,35359
147855,35359
147856,35359
147857,35359
147858,35359
147859,35359
147860,35359
147861,35359
147862,35359
147863,35359
147864,35359
147865,35359
147866,35359
147867,35359
147868,35359
147869,35359
147870,35359
147871,35359
147872,35359
147873,35359
147874,35359
147875,35359
147876,35359
147877,35359
147878,35359
147879,35359
147880,35359
147881,35359
147882,35359
147883,35359
147884,35359
147885,35359
147886,35359
147887,35359
147888,35359
147889,35359
147890,35359
147891,35359
147892,35359
147893,35359
147894,35359
147895,35359
147896,35359
147897,35359
147898,35359
147899,35359
147900,35359
147901,35359
147902,35359
147903,35359
147904,35359
147905,35359
147906,35359
147907,35359
147908,35359
147909,35359
147910,35359
147911,35359
147912,35359
147913,35359
147914,35359
147915,35359
147916,35359
147917,35359
147918,35359
147919,35359
147920,35359
147921,35359
147922,35359
147923,35359
147924,35359
147925,35359
147926,35359
147927,35359
147928,35359
147929,35359
147930,35359
147931,35359
147932,35359
147933,35359
147934,35359
147935,35359
147936,35359
147937,35359
147938,35359
147939,35359
147940,35359
147941,35359
147942,35359
147943,35359
147944,35359
147945,35359
147946,35359
147947,35359
147948,35359
147949,35359
147950,35359
147951,35359
147952,35359
147953,35359
147954,35359
147955,35359
147956,35359
147957,35359
147958,35359
147959,35359
147960,35359
147961,35359
147962,35359
147963,35359
147964,35359
147965,35359
147966,35359
147967,35359
147968,35359
147969,35359
147970,35359
147971,35359
147972,35359
147973,35359
147974,35359
147975,35359
147976,35359
147977,35359
147978,35359
147979,35359
147980,35359
147981,35359
147982,35359
147983,35359
147984,35359
147985,35359
147986,35359
147987,35359
147988,35359
147989,35359
147990,35359
147991,35359
147992,35359
147993,35359
147994,35359
147995,35359
147996,35359
147997,35359
147998,35359
147999,35359
148000,35359
148001,35359
148002,35359
148003,35359
148004,35359
148005,35359
148006,35359
148007,35359
148008,35359
148009,35359
148010,35359
148011,35359
148012,35359
148013,35359
148014,35359
148015,35359
148016,35359
148017,35359
148018,35359
148019,35359
148020,35359
148021,35359
148022,35359
148023,35359
148024,35359
148025,35359
148026,35359
148027,35359
148028,35359
148029,35359
148030,35359
148031,35359
148032,35359
148033,35359
148034,35359
148035,35359
148036,35359
148037,35359
148038,35359
148039,35359
148040,35359
148041,35359
148042,35359
148043,35359
148044,35359
148045,35359
148046,35359
148047,35359
148048,35359
148049,35359
148050,35359
148051,35359
148052,35359
148053,35359
148054,35359
148055,35359
148056,35359
148057,35359
148058,35359
148059,35359
148060,35359
148061,35359
148062,35359
148063,35359
148064,35359
148065,35359
148066,35359
148067,35359
148068,35359
148069,35359
148070,35359
148071,35359
148072,35359
148073,35359
148074,35359
148075,35359
148076,35359
148077,35359
148078,35359
148079,35359
148080,35359
148081,35359
148082,35359
148083,35359
148084,35359
148085,35359
148086,35359
148087,35359
148088,35359
148089,35359
148090,35359
148091,35359
148092,35359
148093,35359
148094,35359
148095,35359
148096,35359
148097,35359
148098,35359
148099,35359
148100,35359
148101,35359
148102,35359
148103,35359
148104,35359
148105,35359
148106,35359
148107,35359
148108,35359
148109,35359
148110,35359
148111,35359
148112,35359
148113,35359
148114,35359
148115,35359
148116,35359
148117,35359
148118,35359
148119,35359
148120,35359
148121,35359
148122,35359
148123,35359
148124,35359
148125,35359
148126,35359
148127,35359
148128,35359
148129,35359
148130,35359
148131,35359
148132,35359
148133,35359
148134,35359
148135,35359
148136,35359
148137,35359
148138,35359
148139,35359
148140,35359
148141,35359
148142,35359
148143,35359
148144,35359
148145,35359
148146,35359
148147,35359
148148,35359
148149,35359
148150,35359
148151,35359
148152,35359
148153,35359
148154,35359
148155,35359
148156,35359
148157,35359
148158,35359
148159,35359
148160,35359
148161,35359
148162,35359
148163,35359
148164,35359
148165,35359
148166,35359
148167,35359
148168,35359
148169,35359
148170,35359
148171,35359
148172,35359
148173,35359
148174,35359
148175,35359
148176,35359
148177,35359
148178,35359
148179,35359
148180,35359
148181,35359
148182,35359
148183,35359
148184,35359
148185,35359
148186,35359
148187,35359
148188,35359
148189,35359
148190,35359
148191,35359
148192,35359
148193,35359
148194,35359
148195,35359
148196,35359
148197,35359
148198,35359
148199,35359
148200,35359
148201,35359
148202,35359
148203,35359
148204,35359
148205,35359
148206,35359
148207,35359
148208,35359
148209,35359
148210,35359
148211,35359
148212,35359
148213,35359
148214,35359
148215,35359
148216,35359
148217,35359
148218,35359
148219,35359
148220,35359
148221,35359
148222,35359
148223,35359
148224,35359
148225,35359
148226,35359
148227,35359
148228,35359
148229,35359
148230,35359
148231,35359
148232,35359
148233,35359
148234,35359
148235,35359
148236,35359
148237,35359
148238,35359
148239,35359
148240,35359
148241,35359
148242,35359
148243,35359
148244,35359
148245,35359
148246,35359
148247,35359
148248,35359
148249,35359
148250,35359
148251,35359
148252,35359
148253,35359
148254,35359
148255,35359
148256,35359
148257,35359
148258,35359
148259,35359
148260,35359
148261,35359
148262,35359
148263,35359
148264,35359
148265,35359
148266,35359
148267,35359
148268,35359
148269,35359
148270,35359
148271,35359
148272,35359
148273,35359
148274,35359
148275,35359
148276,35359
148277,35359
148278,35359
148279,35359
148280,35359
148281,35359
148282,35359
148283,35359
148284,35359
148285,35359
148286,35359
148287,35359
148288,35359
148289,35359
148290,35359
148291,35359
148292,35359
148293,35359
148294,35359
148295,35359
148296,35359
148297,35359
148298,35359
148299,35359
148300,35359
148301,35359
148302,35359
148303,35359
148304,35359
148305,35359
148306,35359
148307,35359
148308,35359
148309,35359
148310,35359
148311,35359
148312,35359
148313,35359
148314,35359
148315,35359
148316,35359
148317,35359
148318,35359
148319,35359
148320,35359
148321,35359
148322,35359
148323,35359
148324,35359
148325,35359
148326,35359
148327,35359
148328,35359
148329,35359
148330,35359
148331,35359
148332,35359
148333,35359
148334,35359
148335,35359
148336,35359
148337,35359
148338,35359
148339,35359
148340,35359
148341,35359
148342,35359
148343,35359
148344,35359
148345,35359
148346,35359
148347,35359
148348,35359
148349,35359
148350,35359
148351,35359
148352,35359
148353,35359
148354,35359
148355,35359
148356,35359
148357,35359
148358,35359
148359,35359
148360,35359
148361,35359
148362,35359
148363,35359
148364,35359
148365,35359
148366,35359
148367,35359
148368,35359
148369,35359
148370,35359
148371,35359
148372,35359
148373,35359
148374,35359
148375,35359
148376,35359
148377,35359
148378,35359
148379,35359
148380,35359
148381,35359
148382,35359
148383,35359
148384,35359
148385,35359
148386,35359
148387,35359
148388,35359
148389,35359
148390,35359
148391,35359
148392,35359
148393,35359
148394,35359
148395,35359
148396,35359
148397,35359
148398,35359
148399,35359
148400,35359
148401,35359
148402,35359
148403,35359
148404,35359
148405,35359
148406,35359
148407,35359
148408,35359
148409,35359
148410,35359
148411,35359
148412,35359
148413,35359
148414,35359
148415,35359
148416,35359
148417,35359
148418,35359
148419,35359
148420,35359
148421,35359
148422,35359
148423,35359
148424,35359
148425,35359
148426,35359
148427,35359
148428,35359
148429,35359
148430,35359
148431,35359
148432,35359
148433,35359
148434,35359
148435,35359
148436,35359
148437,35359
148438,35359
148439,35359
148440,35359
148441,35359
148442,35359
148443,35359
148444,35359
148445,35359
148446,35359
148447,35359
148448,35359
148449,35359
148450,35359
148451,35359
148452,35359
148453,35359
148454,35359
148455,35359
148456,35359
148457,35359
148458,35359
148459,35359
148460,35359
148461,35359
148462,35359
148463,35359
148464,35359
148465,35359
148466,35359
148467,35359
148468,35359
148469,35359
148470,35359
148471,35359
148472,35359
148473,35359
148474,35359
148475,35359
148476,35359
148477,35359
148478,35359
148479,35359
148480,35359
148481,35359
148482,35359
148483,35359
148484,35359
148485,35359
148486,35359
148487,35359
148488,35359
148489,35359
148490,35359
148491,35359
148492,35359
148493,35359
148494,35359
148495,35359
148496,35359
148497,35359
148498,35359
148499,35359
148500,35359
148501,35359
148502,35359
148503,35359
148504,35359
148505,35359
148506,35359
148507,35359
148508,35359
148509,35359
148510,35359
148511,35359
148512,35359
148513,35359
148514,35359
148515,35359
148516,35359
148517,35359
148518,35359
148519,35359
148520,35359
148521,35359
148522,35359
148523,35359
148524,35359
148525,35359
148526,35359
148527,35359
148528,35359
148529,35359
148530,35359
148531,35359
148532,35359
148533,35359
148534,35359
148535,35359
148536,35359
148537,35359
148538,35359
148539,35359
148540,35359
148541,35359
148542,35359
148543,35359
148544,35359
148545,35359
148546,35359
148547,35359
148548,35359
148549,35359
148550,35359
148551,35359
148552,35359
148553,35359
148554,35359
148555,35359
148556,35359
148557,35359
148558,35359
148559,35359
148560,35359
148561,35359
148562,35359
148563,35359
148564,35359
148565,35359
148566,35359
148567,35359
148568,35359
148569,35359
148570,35359
148571,35359
148572,35359
148573,35359
148574,35359
148575,35359
148576,35359
148577,35359
148578,35359
148579,35359
148580,35359
148581,35359
148582,35359
148583,35359
148584,35359
148585,35359
148586,35359
148587,35359
148588,35359
148589,35359
148590,35359
148591,35359
148592,35359
148593,35359
148594,35359
148595,35359
148596,35359
148597,35359
148598,35359
148599,35359
148600,35359
148601,35359
148602,35359
148603,35359
148604,35359
148605,35359
148606,35359
148607,35359
148608,35359
148609,35359
148610,35359
148611,35359
148612,35359
148613,35359
148614,35359
148615,35359
148616,35359
148617,35359
148618,35359
148619,35359
148620,35359
148621,35359
148622,35359
148623,35359
148624,35359
148625,35359
148626,35359
148627,35359
148628,35359
148629,35359
148630,35359
148631,35359
148632,35359
148633,35359
148634,35359
148635,35359
148636,35359
148637,35359
148638,35359
148639,35359
148640,35359
148641,35359
148642,35359
148643,35359
148644,35359
148645,35359
148646,35359
148647,35359
148648,35359
148649,35359
148650,35359
148651,35359
148652,35359
148653,35359
148654,35359
148655,35359
148656,35359
148657,35359
148658,35359
148659,35359
148660,35359
148661,35359
148662,35359
148663,35359
148664,35359
148665,35359
148666,35359
148667,35359
148668,35359
148669,35359
148670,35359
148671,35359
148672,35359
148673,35359
148674,35359
148675,35359
148676,35359
148677,35359
148678,35359
148679,35359
148680,35359
148681,35359
148682,35359
148683,35359
148684,35359
148685,35359
148686,35359
148687,35359
148688,35359
148689,35359
148690,35359
148691,35359
148692,35359
148693,35359
148694,35359
148695,35359
148696,35359
148697,35359
148698,35359
148699,35359
148700,35359
148701,35359
148702,35359
148703,35359
148704,35359
148705,35359
148706,35359
148707,35359
148708,35359
148709,35359
148710,35359
148711,35359
148712,35359
148713,35359
148714,35359
148715,35359
148716,35359
148717,35359
148718,35359
148719,35359
148720,35359
148721,35359
148722,35359
148723,35359
148724,35359
148725,35359
148726,35359
148727,35359
148728,35359
148729,35359
148730,35359
148731,35359
148732,35359
148733,35359
148734,35359
148735,35359
148736,35359
148737,35359
148738,35359
148739,35359
148740,35359
148741,35359
148742,35359
148743,35359
148744,35359
148745,35359
148746,35359
148747,35359
148748,35359
148749,35359
148750,35359
148751,35359
148752,35359
148753,35359
148754,35359
148755,35359
148756,35359
148757,35359
148758,35359
148759,35359
148760,35359
148761,35359
148762,35359
148763,35359
148764,35359
148765,35359
148766,35359
148767,35359
148768,35359
148769,35359
148770,35359
148771,35359
148772,35359
148773,35359
148774,35359
148775,35359
148776,35359
148777,35359
148778,35359
148779,35359
148780,35359
148781,35359
148782,35359
148783,35359
148784,35359
148785,35359
148786,35359
148787,35359
148788,35359
148789,35359
148790,35359
148791,35359
148792,35359
148793,35359
148794,35359
148795,35359
148796,35359
148797,35359
148798,35359
148799,35359
148800,35359
148801,35359
148802,35359
148803,35359
148804,35359
148805,35359
148806,35359
148807,35359
148808,35359
148809,35359
148810,35359
148811,35359
148812,35359
148813,35359
148814,35359
148815,35359
148816,35359
148817,35359
148818,35359
148819,35359
148820,35359
148821,35359
148822,35359
148823,35359
148824,35359
148825,35359
148826,35359
148827,35359
148828,35359
148829,35359
148830,35359
148831,35359
148832,35359
148833,35359
148834,35359
148835,35359
148836,35359
148837,35359
148838,35359
148839,35359
148840,35359
148841,35359
148842,35359
148843,35359
148844,35359
148845,35359
148846,35359
148847,35359
148848,35359
148849,35359
148850,35359
148851,35359
148852,35359
148853,35359
148854,35359
148855,35359
148856,35359
148857,35359
148858,35359
148859,35359
148860,35359
148861,35359
148862,35359
148863,35359
148864,35359
148865,35359
148866,35359
148867,35359
148868,35359
148869,35359
148870,35359
148871,35359
148872,35359
148873,35359
148874,35359
148875,35359
148876,35359
148877,35359
148878,35359
148879,35359
148880,35359
148881,35359
148882,35359
148883,35359
148884,35359
148885,35359
148886,35359
148887,35359
148888,35359
148889,35359
148890,35359
148891,35359
148892,35359
148893,35359
148894,35359
148895,35359
148896,35359
148897,35359
148898,35359
148899,35359
148900,35359
148901,35359
148902,35359
148903,35359
148904,35359
148905,35359
148906,35359
148907,35359
148908,35359
148909,35359
148910,35359
148911,35359
148912,35359
148913,35359
148914,35359
148915,35359
148916,35359
148917,35359
148918,35359
148919,35359
148920,35359
148921,35359
148922,35359
148923,35359
148924,35359
148925,35359
148926,35359
148927,35359
148928,35359
148929,35359
148930,35359
148931,35359
148932,35359
148933,35359
148934,35359
148935,35359
148936,35359
148937,35359
148938,35359
148939,35359
148940,35359
148941,35359
148942,35359
148943,35359
148944,35359
148945,35359
148946,35359
148947,35359
148948,35359
148949,35359
148950,35359
148951,35359
148952,35359
148953,35359
148954,35359
148955,35359
148956,35359
148957,35359
148958,35359
148959,35359
148960,35359
148961,35359
148962,35359
148963,35359
148964,35359
148965,35359
148966,35359
148967,35359
148968,35359
148969,35359
148970,35359
148971,35359
148972,35359
148973,35359
148974,35359
148975,35359
148976,35359
148977,35359
148978,35359
148979,35359
148980,35359
148981,35359
148982,35359
148983,35359
148984,35359
148985,35359
148986,35359
148987,35359
148988,35359
148989,35359
148990,35359
148991,35359
148992,35359
148993,35359
148994,35359
148995,35359
148996,35359
148997,35359
148998,35359
148999,35359
149000,35359
149001,35359
149002,35359
149003,35359
149004,35359
149005,35359
149006,35359
149007,35359
149008,35359
149009,35359
149010,35359
149011,35359
149012,35359
149013,35359
149014,35359
149015,35359
149016,35359
149017,35359
149018,35359
149019,35359
149020,35359
149021,35359
149022,35359
149023,35359
149024,35359
149025,35359
149026,35359
149027,35359
149028,35359
149029,35359
149030,35359
149031,35359
149032,35359
149033,35359
149034,35359
149035,35359
149036,35359
149037,35359
149038,35359
149039,35359
149040,35359
149041,35359
149042,35359
149043,35359
149044,35359
149045,35359
149046,35359
149047,35359
149048,35359
149049,35359
149050,35359
149051,35359
149052,35359
149053,35359
149054,35359
149055,35359
149056,35359
149057,35359
149058,35359
149059,35359
149060,35359
149061,35359
149062,35359
149063,35359
149064,35359
149065,35359
149066,35359
149067,35359
149068,35359
149069,35359
149070,35359
149071,35359
149072,35359
149073,35359
149074,35359
149075,35359
149076,35359
149077,35359
149078,35359
149079,35359
149080,35359
149081,35359
149082,35359
149083,35359
149084,35359
149085,35359
149086,35359
149087,35359
149088,35359
149089,35359
149090,35359
149091,35359
149092,35359
149093,35359
149094,35359
149095,35359
149096,35359
149097,35359
149098,35359
149099,35359
149100,35359
149101,35359
149102,35359
149103,35359
149104,35359
149105,35359
149106,35359
149107,35359
149108,35359
149109,35359
149110,35359
149111,35359
149112,35359
149113,35359
149114,35359
149115,35359
149116,35359
149117,35359
149118,35359
149119,35359
149120,35359
149121,35359
149122,35359
149123,35359
149124,35359
149125,35359
149126,35359
149127,35359
149128,35359
149129,35359
149130,35359
149131,35359
149132,35359
149133,35359
149134,35359
149135,35359
149136,35359
149137,35359
149138,35359
149139,35359
149140,35359
149141,35359
149142,35359
149143,35359
149144,35359
149145,35359
149146,35359
149147,35359
149148,35359
149149,35359
149150,35359
149151,35359
149152,35359
149153,35359
149154,35359
149155,35359
149156,35359
149157,35359
149158,35359
149159,35359
149160,35359
149161,35359
149162,35359
149163,35359
149164,35359
149165,35359
149166,35359
149167,35359
149168,35359
149169,35359
149170,35359
149171,35359
149172,35359
149173,35359
149174,35359
149175,35359
149176,35359
149177,35359
149178,35359
149179,35359
149180,35359
149181,35359
149182,35359
149183,35359
149184,35359
149185,35359
149186,35359
149187,35359
149188,35359
149189,35359
149190,35359
149191,35359
149192,35359
149193,35359
149194,35359
149195,35359
149196,35359
149197,35359
149198,35359
149199,35359
149200,35359
149201,35359
149202,35359
149203,35359
149204,35359
149205,35359
149206,35359
149207,35359
149208,35359
149209,35359
149210,35359
149211,35359
149212,35359
149213,35359
149214,35359
149215,35359
149216,35359
149217,35359
149218,35359
149219,35359
149220,35359
149221,35359
149222,35359
149223,35359
149224,35359
149225,35359
149226,35359
149227,35359
149228,35359
149229,35359
149230,35359
149231,35359
149232,35359
149233,35359
149234,35359
149235,35359
149236,35359
149237,35359
149238,35359
149239,35359
149240,35359
149241,35359
149242,35359
149243,35359
149244,35359
149245,35359
149246,35359
149247,35359
149248,35359
149249,35359
149250,35359
149251,35359
149252,35359
149253,35359
149254,35359
149255,35359
149256,35359
149257,35359
149258,35359
149259,35359
149260,35359
149261,35359
149262,35359
149263,35359
149264,35359
149265,35359
149266,35359
149267,35359
149268,35359
149269,35359
149270,35359
149271,35359
149272,35359
149273,35359
149274,35359
149275,35359
149276,35359
149277,35359
149278,35359
149279,35359
149280,35359
149281,35359
149282,35359
149283,35359
149284,35359
149285,35359
149286,35359
149287,35359
149288,35359
149289,35359
149290,35359
149291,35359
149292,35359
149293,35359
149294,35359
149295,35359
149296,35359
149297,35359
149298,35359
149299,35359
149300,35359
149301,35359
149302,35359
149303,35359
149304,35359
149305,35359
149306,35359
149307,35359
149308,35359
149309,35359
149310,35359
149311,35359
149312,35359
149313,35359
149314,35359
149315,35359
149316,35359
149317,35359
149318,35359
149319,35359
149320,35359
149321,35359
149322,35359
149323,35359
149324,35359
149325,35359
149326,35359
149327,35359
149328,35359
149329,35359
149330,35359
149331,35359
149332,35359
149333,35359
149334,35359
149335,35359
149336,35359
149337,35359
149338,35359
149339,35359
149340,35359
149341,35359
149342,35359
149343,35359
149344,35359
149345,35359
149346,35359
149347,35359
149348,35359
149349,35359
149350,35359
149351,35359
149352,35359
149353,35359
149354,35359
149355,35359
149356,35359
149357,35359
149358,35359
149359,35359
149360,35359
149361,35359
149362,35359
149363,35359
149364,35359
149365,35359
149366,35359
149367,35359
149368,35359
149369,35359
149370,35359
149371,35359
149372,35359
149373,35359
149374,35359
149375,35359
149376,35359
149377,35359
149378,35359
149379,35359
149380,35359
149381,35359
149382,35359
149383,35359
149384,35359
149385,35359
149386,35359
149387,35359
149388,35359
149389,35359
149390,35359
149391,35359
149392,35359
149393,35359
149394,35359
149395,35359
149396,35359
149397,35359
149398,35359
149399,35359
149400,35359
149401,35359
149402,35359
149403,35359
149404,35359
149405,35359
149406,35359
149407,35359
149408,35359
