Generation,Evaluation Score
1701,182858134.2528663414996720874210293
1702,182858134.2528663414996720874210293
1703,182858134.2528663414996720874210293
1704,182858134.2528663414996720874210293
1705,182858134.2528663414996720874210293
1706,182858134.2528663414996720874210293
1707,182858134.2528663414996720874210293
1708,182858134.2528663414996720874210293
1709,182858134.2528663414996720874210293
1710,182858134.2528663414996720874210293
1711,182858134.2528663414996720874210293
1712,182858134.2528663414996720874210293
1713,182858134.2528663414996720874210293
1714,182858134.2528663414996720874210293
1715,182858134.2528663414996720874210293
1716,182858134.2528663414996720874210293
1717,182858134.2528663414996720874210293
1718,182858134.2528663414996720874210293
1719,182858134.2528663414996720874210293
1720,182858134.2528663414996720874210293
1721,182858134.2528663414996720874210293
1722,182858134.2528663414996720874210293
1723,182858134.2528663414996720874210293
1724,182858134.2528663414996720874210293
1725,182858134.2528663414996720874210293
1726,182858134.2528663414996720874210293
1727,182858134.2528663414996720874210293
1728,182858134.2528663414996720874210293
1729,182858134.2528663414996720874210293
1730,182858134.2528663414996720874210293
1731,182858134.2528663414996720874210293
1732,182858134.2528663414996720874210293
1733,182858134.2528663414996720874210293
1734,182858134.2528663414996720874210293
1735,182858134.2528663414996720874210293
1736,182858134.2528663414996720874210293
1737,182858134.2528663414996720874210293
1738,182858134.2528663414996720874210293
1739,182858134.2528663414996720874210293
1740,182858134.2528663414996720874210293
1741,182858134.2528663414996720874210293
1742,182858134.2528663414996720874210293
1743,182858134.2528663414996720874210293
1744,182858134.2528663414996720874210293
1745,182858134.2528663414996720874210293
1746,182858134.2528663414996720874210293
1747,182858134.2528663414996720874210293
1748,182858134.2528663414996720874210293
1749,182858134.2528663414996720874210293
1750,182858134.2528663414996720874210293
1751,182858134.2528663414996720874210293
1752,182858134.2528663414996720874210293
1753,182858134.2528663414996720874210293
1754,182858134.2528663414996720874210293
1755,182858134.2528663414996720874210293
1756,182858134.2528663414996720874210293
1757,182858134.2528663414996720874210293
1758,182858134.2528663414996720874210293
1759,182858134.2528663414996720874210293
1760,182858134.2528663414996720874210293
1761,182858134.2528663414996720874210293
1762,182858134.2528663414996720874210293
1763,182858134.2528663414996720874210293
1764,182858134.2528663414996720874210293
1765,182858134.2528663414996720874210293
1766,182858134.2528663414996720874210293
1767,182858134.2528663414996720874210293
1768,182858134.2528663414996720874210293
1769,182858134.2528663414996720874210293
1770,182858134.2528663414996720874210293
1771,182858134.2528663414996720874210293
1772,182858134.2528663414996720874210293
1773,182858134.2528663414996720874210293
1774,182858134.2528663414996720874210293
1775,182858134.2528663414996720874210293
1776,182858134.2528663414996720874210293
1777,182858134.2528663414996720874210293
1778,182858134.2528663414996720874210293
1779,182858134.2528663414996720874210293
1780,182858134.2528663414996720874210293
1781,182858134.2528663414996720874210293
1782,182858134.2528663414996720874210293
1783,182858134.2528663414996720874210293
1784,182858134.2528663414996720874210293
1785,182858134.2528663414996720874210293
1786,182858134.2528663414996720874210293
1787,182858134.2528663414996720874210293
1788,182858134.2528663414996720874210293
1789,182858134.2528663414996720874210293
1790,182858134.2528663414996720874210293
1791,182858134.2528663414996720874210293
1792,182858134.2528663414996720874210293
1793,182858134.2528663414996720874210293
1794,182858134.2528663414996720874210293
1795,182858134.2528663414996720874210293
1796,182858134.2528663414996720874210293
1797,182858134.2528663414996720874210293
1798,182858134.2528663414996720874210293
1799,182858134.2528663414996720874210293
1800,182858134.2528663414996720874210293
1801,182858134.2528663414996720874210293
1802,182858134.2528663414996720874210293
1803,182858134.2528663414996720874210293
1804,182858134.2528663414996720874210293
1805,182858134.2528663414996720874210293
1806,182858134.2528663414996720874210293
1807,182858134.2528663414996720874210293
1808,182858134.2528663414996720874210293
1809,182858134.2528663414996720874210293
1810,182858134.2528663414996720874210293
1811,182858134.2528663414996720874210293
1812,182858134.2528663414996720874210293
1813,182858134.2528663414996720874210293
1814,182858134.2528663414996720874210293
1815,182858134.2528663414996720874210293
1816,182858134.2528663414996720874210293
1817,182858134.2528663414996720874210293
1818,182858134.2528663414996720874210293
1819,182858134.2528663414996720874210293
1820,182858134.2528663414996720874210293
1821,182858134.2528663414996720874210293
1822,182858134.2528663414996720874210293
1823,182858134.2528663414996720874210293
1824,182858134.2528663414996720874210293
1825,182858134.2528663414996720874210293
1826,182858134.2528663414996720874210293
1827,182858134.2528663414996720874210293
1828,182858134.2528663414996720874210293
1829,182858134.2528663414996720874210293
1830,182858134.2528663414996720874210293
1831,182858134.2528663414996720874210293
1832,182858134.2528663414996720874210293
1833,182858134.2528663414996720874210293
1834,182858134.2528663414996720874210293
1835,182858134.2528663414996720874210293
1836,182858134.2528663414996720874210293
1837,182858134.2528663414996720874210293
1838,182858134.2528663414996720874210293
1839,182858134.2528663414996720874210293
1840,182858134.2528663414996720874210293
1841,182858134.2528663414996720874210293
1842,182858134.2528663414996720874210293
1843,182858134.2528663414996720874210293
1844,182858134.2528663414996720874210293
1845,182858134.2528663414996720874210293
1846,182858134.2528663414996720874210293
1847,182858134.2528663414996720874210293
1848,182858134.2528663414996720874210293
1849,182858134.2528663414996720874210293
1850,182858134.2528663414996720874210293
1851,182858134.2528663414996720874210293
1852,182858134.2528663414996720874210293
1853,182858134.2528663414996720874210293
1854,182858134.2528663414996720874210293
1855,182858134.2528663414996720874210293
1856,182858134.2528663414996720874210293
1857,182858134.2528663414996720874210293
1858,182858134.2528663414996720874210293
1859,182858134.2528663414996720874210293
1860,182858134.2528663414996720874210293
1861,182858134.2528663414996720874210293
1862,182858134.2528663414996720874210293
1863,182858134.2528663414996720874210293
1864,182858134.2528663414996720874210293
1865,182858134.2528663414996720874210293
1866,182858134.2528663414996720874210293
1867,182858134.2528663414996720874210293
1868,182858134.2528663414996720874210293
1869,182858134.2528663414996720874210293
1870,182858134.2528663414996720874210293
1871,182858134.2528663414996720874210293
1872,182858134.2528663414996720874210293
1873,182858134.2528663414996720874210293
1874,182858134.2528663414996720874210293
1875,182858134.2528663414996720874210293
1876,182858134.2528663414996720874210293
1877,182858134.2528663414996720874210293
1878,182858134.2528663414996720874210293
1879,182858134.2528663414996720874210293
1880,182858134.2528663414996720874210293
1881,182858134.2528663414996720874210293
1882,182858134.2528663414996720874210293
1883,182858134.2528663414996720874210293
1884,182858134.2528663414996720874210293
1885,182858134.2528663414996720874210293
1886,182858134.2528663414996720874210293
1887,182858134.2528663414996720874210293
1888,182858134.2528663414996720874210293
1889,182858134.2528663414996720874210293
1890,182858134.2528663414996720874210293
1891,182858134.2528663414996720874210293
1892,182858134.2528663414996720874210293
1893,182858134.2528663414996720874210293
1894,182858134.2528663414996720874210293
1895,182858134.2528663414996720874210293
1896,182858134.2528663414996720874210293
1897,182858134.2528663414996720874210293
1898,182858134.2528663414996720874210293
1899,182858134.2528663414996720874210293
1900,182858134.2528663414996720874210293
1901,182858134.2528663414996720874210293
1902,182858134.2528663414996720874210293
1903,182858134.2528663414996720874210293
1904,182858134.2528663414996720874210293
1905,182858134.2528663414996720874210293
1906,182858134.2528663414996720874210293
1907,182858134.2528663414996720874210293
1908,182858134.2528663414996720874210293
1909,182858134.2528663414996720874210293
1910,182858134.2528663414996720874210293
1911,182858134.2528663414996720874210293
1912,182858134.2528663414996720874210293
1913,182858134.2528663414996720874210293
1914,182858134.2528663414996720874210293
1915,182858134.2528663414996720874210293
1916,182858134.2528663414996720874210293
1917,182858134.2528663414996720874210293
1918,182858134.2528663414996720874210293
1919,182858134.2528663414996720874210293
1920,182858134.2528663414996720874210293
1921,182858134.2528663414996720874210293
1922,182858134.2528663414996720874210293
1923,182858134.2528663414996720874210293
1924,182858134.2528663414996720874210293
1925,182858134.2528663414996720874210293
1926,182858134.2528663414996720874210293
1927,182858134.2528663414996720874210293
1928,182858134.2528663414996720874210293
1929,182858134.2528663414996720874210293
1930,182858134.2528663414996720874210293
1931,182858134.2528663414996720874210293
1932,182858134.2528663414996720874210293
1933,182858134.2528663414996720874210293
1934,182858134.2528663414996720874210293
1935,182858134.2528663414996720874210293
1936,182858134.2528663414996720874210293
1937,182858134.2528663414996720874210293
1938,182858134.2528663414996720874210293
1939,182858134.2528663414996720874210293
1940,182858134.2528663414996720874210293
1941,182858134.2528663414996720874210293
1942,182858134.2528663414996720874210293
1943,182858134.2528663414996720874210293
1944,182858134.2528663414996720874210293
1945,182858134.2528663414996720874210293
1946,182858134.2528663414996720874210293
1947,182858134.2528663414996720874210293
1948,182858134.2528663414996720874210293
1949,182858134.2528663414996720874210293
1950,182858134.2528663414996720874210293
1951,182858134.2528663414996720874210293
1952,182858134.2528663414996720874210293
1953,182858134.2528663414996720874210293
1954,182858134.2528663414996720874210293
1955,182858134.2528663414996720874210293
1956,182858134.2528663414996720874210293
1957,182858134.2528663414996720874210293
1958,182858134.2528663414996720874210293
1959,182858134.2528663414996720874210293
1960,182858134.2528663414996720874210293
1961,182858134.2528663414996720874210293
1962,182858134.2528663414996720874210293
1963,182858134.2528663414996720874210293
1964,182858134.2528663414996720874210293
1965,182858134.2528663414996720874210293
1966,182858134.2528663414996720874210293
1967,182858134.2528663414996720874210293
1968,182858134.2528663414996720874210293
1969,182858134.2528663414996720874210293
1970,182858134.2528663414996720874210293
1971,182858134.2528663414996720874210293
1972,182858134.2528663414996720874210293
1973,182858134.2528663414996720874210293
1974,182858134.2528663414996720874210293
1975,182858134.2528663414996720874210293
1976,182858134.2528663414996720874210293
1977,182858134.2528663414996720874210293
1978,182858134.2528663414996720874210293
1979,182858134.2528663414996720874210293
1980,182858134.2528663414996720874210293
1981,182858134.2528663414996720874210293
1982,182858134.2528663414996720874210293
1983,182858134.2528663414996720874210293
1984,182858134.2528663414996720874210293
1985,182858134.2528663414996720874210293
1986,182858134.2528663414996720874210293
1987,182858134.2528663414996720874210293
1988,182858134.2528663414996720874210293
1989,182858134.2528663414996720874210293
1990,182858134.2528663414996720874210293
1991,182858134.2528663414996720874210293
1992,182858134.2528663414996720874210293
1993,182858134.2528663414996720874210293
1994,182858134.2528663414996720874210293
1995,182858134.2528663414996720874210293
1996,182858134.2528663414996720874210293
1997,182858134.2528663414996720874210293
1998,182858134.2528663414996720874210293
1999,182858134.2528663414996720874210293
2000,182858134.2528663414996720874210293
2001,182858134.2528663414996720874210293
2002,182858134.2528663414996720874210293
2003,182858134.2528663414996720874210293
2004,182858134.2528663414996720874210293
2005,182858134.2528663414996720874210293
2006,182858134.2528663414996720874210293
2007,182858134.2528663414996720874210293
2008,182858134.2528663414996720874210293
2009,182858134.2528663414996720874210293
2010,182858134.2528663414996720874210293
2011,182858134.2528663414996720874210293
2012,182858134.2528663414996720874210293
2013,182858134.2528663414996720874210293
2014,182858134.2528663414996720874210293
2015,182858134.2528663414996720874210293
2016,182858134.2528663414996720874210293
2017,182858134.2528663414996720874210293
2018,182858134.2528663414996720874210293
2019,182858134.2528663414996720874210293
2020,182858134.2528663414996720874210293
2021,182858134.2528663414996720874210293
2022,182858134.2528663414996720874210293
2023,182858134.2528663414996720874210293
2024,182858134.2528663414996720874210293
2025,182858134.2528663414996720874210293
2026,182858134.2528663414996720874210293
2027,182858134.2528663414996720874210293
2028,182858134.2528663414996720874210293
2029,182858134.2528663414996720874210293
2030,182858134.2528663414996720874210293
2031,182858134.2528663414996720874210293
2032,182858134.2528663414996720874210293
2033,182858134.2528663414996720874210293
2034,182858134.2528663414996720874210293
2035,182858134.2528663414996720874210293
2036,182858134.2528663414996720874210293
2037,182858134.2528663414996720874210293
2038,182858134.2528663414996720874210293
2039,182858134.2528663414996720874210293
2040,182858134.2528663414996720874210293
2041,182858134.2528663414996720874210293
2042,182858134.2528663414996720874210293
2043,182858134.2528663414996720874210293
2044,182858134.2528663414996720874210293
2045,182858134.2528663414996720874210293
2046,182858134.2528663414996720874210293
2047,182858134.2528663414996720874210293
2048,182858134.2528663414996720874210293
2049,182858134.2528663414996720874210293
2050,182858134.2528663414996720874210293
2051,182858134.2528663414996720874210293
2052,182858134.2528663414996720874210293
2053,182858134.2528663414996720874210293
2054,182858134.2528663414996720874210293
2055,182858134.2528663414996720874210293
2056,182858134.2528663414996720874210293
2057,182858134.2528663414996720874210293
2058,182858134.2528663414996720874210293
2059,182858134.2528663414996720874210293
2060,182858134.2528663414996720874210293
2061,182858134.2528663414996720874210293
2062,182858134.2528663414996720874210293
2063,182858134.2528663414996720874210293
2064,182858134.2528663414996720874210293
2065,182858134.2528663414996720874210293
2066,182858134.2528663414996720874210293
2067,182858134.2528663414996720874210293
2068,182858134.2528663414996720874210293
2069,182858134.2528663414996720874210293
2070,182858134.2528663414996720874210293
2071,182858134.2528663414996720874210293
2072,182858134.2528663414996720874210293
2073,182858134.2528663414996720874210293
2074,182858134.2528663414996720874210293
2075,182858134.2528663414996720874210293
2076,182858134.2528663414996720874210293
2077,182858134.2528663414996720874210293
2078,182858134.2528663414996720874210293
2079,182858134.2528663414996720874210293
2080,182858134.2528663414996720874210293
2081,182858134.2528663414996720874210293
2082,182858134.2528663414996720874210293
2083,182858134.2528663414996720874210293
2084,182858134.2528663414996720874210293
2085,182858134.2528663414996720874210293
2086,182858134.2528663414996720874210293
2087,182858134.2528663414996720874210293
2088,182858134.2528663414996720874210293
2089,182858134.2528663414996720874210293
2090,182858134.2528663414996720874210293
2091,182858134.2528663414996720874210293
2092,182858134.2528663414996720874210293
2093,182858134.2528663414996720874210293
2094,182858134.2528663414996720874210293
2095,182858134.2528663414996720874210293
2096,182858134.2528663414996720874210293
2097,182858134.2528663414996720874210293
2098,182858134.2528663414996720874210293
2099,182858134.2528663414996720874210293
2100,182858134.2528663414996720874210293
2101,182858134.2528663414996720874210293
2102,182858134.2528663414996720874210293
2103,182858134.2528663414996720874210293
2104,182858134.2528663414996720874210293
2105,182858134.2528663414996720874210293
2106,182858134.2528663414996720874210293
2107,182858134.2528663414996720874210293
2108,182858134.2528663414996720874210293
2109,182858134.2528663414996720874210293
2110,182858134.2528663414996720874210293
2111,182858134.2528663414996720874210293
2112,182858134.2528663414996720874210293
2113,182858134.2528663414996720874210293
2114,182858134.2528663414996720874210293
2115,182858134.2528663414996720874210293
2116,182858134.2528663414996720874210293
2117,182858134.2528663414996720874210293
2118,182858134.2528663414996720874210293
2119,182858134.2528663414996720874210293
2120,182858134.2528663414996720874210293
2121,182858134.2528663414996720874210293
2122,182858134.2528663414996720874210293
2123,182858134.2528663414996720874210293
2124,182858134.2528663414996720874210293
2125,182858134.2528663414996720874210293
2126,182858134.2528663414996720874210293
2127,182858134.2528663414996720874210293
2128,182858134.2528663414996720874210293
2129,182858134.2528663414996720874210293
2130,182858134.2528663414996720874210293
2131,182858134.2528663414996720874210293
2132,182858134.2528663414996720874210293
2133,182858134.2528663414996720874210293
2134,182858134.2528663414996720874210293
2135,182858134.2528663414996720874210293
2136,182858134.2528663414996720874210293
2137,182858134.2528663414996720874210293
2138,182858134.2528663414996720874210293
2139,182858134.2528663414996720874210293
2140,182858134.2528663414996720874210293
2141,182858134.2528663414996720874210293
2142,182858134.2528663414996720874210293
2143,182858134.2528663414996720874210293
2144,182858134.2528663414996720874210293
2145,182858134.2528663414996720874210293
2146,182858134.2528663414996720874210293
2147,182858134.2528663414996720874210293
2148,182858134.2528663414996720874210293
2149,182858134.2528663414996720874210293
2150,182858134.2528663414996720874210293
2151,182858134.2528663414996720874210293
2152,182858134.2528663414996720874210293
2153,182858134.2528663414996720874210293
2154,182858134.2528663414996720874210293
2155,182858134.2528663414996720874210293
2156,182858134.2528663414996720874210293
2157,182858134.2528663414996720874210293
2158,182858134.2528663414996720874210293
2159,182858134.2528663414996720874210293
2160,182858134.2528663414996720874210293
2161,182858134.2528663414996720874210293
2162,182858134.2528663414996720874210293
2163,182858134.2528663414996720874210293
2164,182858134.2528663414996720874210293
2165,182858134.2528663414996720874210293
2166,182858134.2528663414996720874210293
2167,182858134.2528663414996720874210293
2168,182858134.2528663414996720874210293
2169,182858134.2528663414996720874210293
2170,182858134.2528663414996720874210293
2171,182858134.2528663414996720874210293
2172,182858134.2528663414996720874210293
2173,182858134.2528663414996720874210293
2174,182858134.2528663414996720874210293
2175,182858134.2528663414996720874210293
2176,182858134.2528663414996720874210293
2177,182858134.2528663414996720874210293
2178,182858134.2528663414996720874210293
2179,182858134.2528663414996720874210293
2180,182858134.2528663414996720874210293
2181,182858134.2528663414996720874210293
2182,182858134.2528663414996720874210293
2183,182858134.2528663414996720874210293
2184,182858134.2528663414996720874210293
2185,182858134.2528663414996720874210293
2186,182858134.2528663414996720874210293
2187,182858134.2528663414996720874210293
2188,182858134.2528663414996720874210293
2189,182858134.2528663414996720874210293
2190,182858134.2528663414996720874210293
2191,182858134.2528663414996720874210293
2192,182858134.2528663414996720874210293
2193,182858134.2528663414996720874210293
2194,182858134.2528663414996720874210293
2195,182858134.2528663414996720874210293
2196,182858134.2528663414996720874210293
2197,182858134.2528663414996720874210293
2198,182858134.2528663414996720874210293
2199,182858134.2528663414996720874210293
2200,182858134.2528663414996720874210293
2201,182858134.2528663414996720874210293
2202,182858134.2528663414996720874210293
2203,182858134.2528663414996720874210293
2204,182858134.2528663414996720874210293
2205,182858134.2528663414996720874210293
2206,182858134.2528663414996720874210293
2207,182858134.2528663414996720874210293
2208,182858134.2528663414996720874210293
2209,182858134.2528663414996720874210293
2210,182858134.2528663414996720874210293
2211,182858134.2528663414996720874210293
2212,182858134.2528663414996720874210293
2213,182858134.2528663414996720874210293
2214,182858134.2528663414996720874210293
2215,182858134.2528663414996720874210293
2216,182858134.2528663414996720874210293
2217,182858134.2528663414996720874210293
2218,182858134.2528663414996720874210293
2219,182858134.2528663414996720874210293
2220,182858134.2528663414996720874210293
2221,182858134.2528663414996720874210293
2222,182858134.2528663414996720874210293
2223,182858134.2528663414996720874210293
2224,182858134.2528663414996720874210293
2225,182858134.2528663414996720874210293
2226,182858134.2528663414996720874210293
2227,182858134.2528663414996720874210293
2228,182858134.2528663414996720874210293
2229,182858134.2528663414996720874210293
2230,182858134.2528663414996720874210293
2231,182858134.2528663414996720874210293
2232,182858134.2528663414996720874210293
2233,182858134.2528663414996720874210293
2234,182858134.2528663414996720874210293
2235,182858134.2528663414996720874210293
2236,182858134.2528663414996720874210293
2237,182858134.2528663414996720874210293
2238,182858134.2528663414996720874210293
2239,182858134.2528663414996720874210293
2240,182858134.2528663414996720874210293
2241,182858134.2528663414996720874210293
2242,182858134.2528663414996720874210293
2243,182858134.2528663414996720874210293
2244,182858134.2528663414996720874210293
2245,182858134.2528663414996720874210293
2246,182858134.2528663414996720874210293
2247,182858134.2528663414996720874210293
2248,182858134.2528663414996720874210293
2249,182858134.2528663414996720874210293
2250,182858134.2528663414996720874210293
2251,182858134.2528663414996720874210293
2252,182858134.2528663414996720874210293
2253,182858134.2528663414996720874210293
2254,182858134.2528663414996720874210293
2255,182858134.2528663414996720874210293
2256,182858134.2528663414996720874210293
2257,182858134.2528663414996720874210293
2258,182858134.2528663414996720874210293
2259,182858134.2528663414996720874210293
2260,182858134.2528663414996720874210293
2261,182858134.2528663414996720874210293
2262,182858134.2528663414996720874210293
2263,182858134.2528663414996720874210293
2264,182858134.2528663414996720874210293
2265,182858134.2528663414996720874210293
2266,182858134.2528663414996720874210293
2267,182858134.2528663414996720874210293
2268,182858134.2528663414996720874210293
2269,182858134.2528663414996720874210293
2270,182858134.2528663414996720874210293
2271,182858134.2528663414996720874210293
2272,182858134.2528663414996720874210293
2273,182858134.2528663414996720874210293
2274,182858134.2528663414996720874210293
2275,182858134.2528663414996720874210293
2276,182858134.2528663414996720874210293
2277,182858134.2528663414996720874210293
2278,182858134.2528663414996720874210293
2279,182858134.2528663414996720874210293
2280,182858134.2528663414996720874210293
2281,182858134.2528663414996720874210293
2282,182858134.2528663414996720874210293
2283,182858134.2528663414996720874210293
2284,182858134.2528663414996720874210293
2285,182858134.2528663414996720874210293
2286,182858134.2528663414996720874210293
2287,182858134.2528663414996720874210293
2288,182858134.2528663414996720874210293
2289,182858134.2528663414996720874210293
2290,182858134.2528663414996720874210293
2291,182858134.2528663414996720874210293
2292,182858134.2528663414996720874210293
2293,182858134.2528663414996720874210293
2294,182858134.2528663414996720874210293
2295,182858134.2528663414996720874210293
2296,182858134.2528663414996720874210293
2297,182858134.2528663414996720874210293
2298,182858134.2528663414996720874210293
2299,182858134.2528663414996720874210293
2300,182858134.2528663414996720874210293
2301,182858134.2528663414996720874210293
2302,182858134.2528663414996720874210293
2303,182858134.2528663414996720874210293
2304,182858134.2528663414996720874210293
2305,182858134.2528663414996720874210293
2306,182858134.2528663414996720874210293
2307,182858134.2528663414996720874210293
2308,182858134.2528663414996720874210293
2309,182858134.2528663414996720874210293
2310,182858134.2528663414996720874210293
2311,182858134.2528663414996720874210293
2312,182858134.2528663414996720874210293
2313,182858134.2528663414996720874210293
2314,182858134.2528663414996720874210293
2315,182858134.2528663414996720874210293
2316,182858134.2528663414996720874210293
2317,182858134.2528663414996720874210293
2318,182858134.2528663414996720874210293
2319,182858134.2528663414996720874210293
2320,182858134.2528663414996720874210293
2321,182858134.2528663414996720874210293
2322,182858134.2528663414996720874210293
2323,182858134.2528663414996720874210293
2324,182858134.2528663414996720874210293
2325,182858134.2528663414996720874210293
2326,182858134.2528663414996720874210293
2327,182858134.2528663414996720874210293
2328,182858134.2528663414996720874210293
2329,182858134.2528663414996720874210293
2330,182858134.2528663414996720874210293
2331,182858134.2528663414996720874210293
2332,182858134.2528663414996720874210293
2333,182858134.2528663414996720874210293
2334,182858134.2528663414996720874210293
2335,182858134.2528663414996720874210293
2336,182858134.2528663414996720874210293
2337,182858134.2528663414996720874210293
2338,182858134.2528663414996720874210293
2339,182858134.2528663414996720874210293
2340,182858134.2528663414996720874210293
2341,182858134.2528663414996720874210293
2342,182858134.2528663414996720874210293
2343,182858134.2528663414996720874210293
2344,182858134.2528663414996720874210293
2345,182858134.2528663414996720874210293
2346,182858134.2528663414996720874210293
2347,182858134.2528663414996720874210293
2348,182858134.2528663414996720874210293
2349,182858134.2528663414996720874210293
2350,182858134.2528663414996720874210293
2351,182858134.2528663414996720874210293
2352,182858134.2528663414996720874210293
2353,182858134.2528663414996720874210293
2354,182858134.2528663414996720874210293
2355,182858134.2528663414996720874210293
2356,182858134.2528663414996720874210293
2357,182858134.2528663414996720874210293
2358,182858134.2528663414996720874210293
2359,182858134.2528663414996720874210293
2360,182858134.2528663414996720874210293
2361,182858134.2528663414996720874210293
2362,182858134.2528663414996720874210293
2363,182858134.2528663414996720874210293
2364,182858134.2528663414996720874210293
2365,182858134.2528663414996720874210293
2366,182858134.2528663414996720874210293
2367,182858134.2528663414996720874210293
2368,182858134.2528663414996720874210293
2369,182858134.2528663414996720874210293
2370,182858134.2528663414996720874210293
2371,182858134.2528663414996720874210293
2372,182858134.2528663414996720874210293
2373,182858134.2528663414996720874210293
2374,182858134.2528663414996720874210293
2375,182858134.2528663414996720874210293
2376,182858134.2528663414996720874210293
2377,182858134.2528663414996720874210293
2378,182858134.2528663414996720874210293
2379,182858134.2528663414996720874210293
2380,182858134.2528663414996720874210293
2381,182858134.2528663414996720874210293
2382,182858134.2528663414996720874210293
2383,182858134.2528663414996720874210293
2384,182858134.2528663414996720874210293
2385,182858134.2528663414996720874210293
2386,182858134.2528663414996720874210293
2387,182858134.2528663414996720874210293
2388,182858134.2528663414996720874210293
2389,182858134.2528663414996720874210293
2390,182858134.2528663414996720874210293
2391,182858134.2528663414996720874210293
2392,182858134.2528663414996720874210293
2393,182858134.2528663414996720874210293
2394,182858134.2528663414996720874210293
2395,182858134.2528663414996720874210293
2396,182858134.2528663414996720874210293
2397,182858134.2528663414996720874210293
2398,182858134.2528663414996720874210293
2399,182858134.2528663414996720874210293
2400,182858134.2528663414996720874210293
2401,182858134.2528663414996720874210293
2402,182858134.2528663414996720874210293
2403,182858134.2528663414996720874210293
2404,182858134.2528663414996720874210293
2405,182858134.2528663414996720874210293
2406,182858134.2528663414996720874210293
2407,182858134.2528663414996720874210293
2408,182858134.2528663414996720874210293
2409,182858134.2528663414996720874210293
2410,182858134.2528663414996720874210293
2411,182858134.2528663414996720874210293
2412,182858134.2528663414996720874210293
2413,182858134.2528663414996720874210293
2414,182858134.2528663414996720874210293
2415,182858134.2528663414996720874210293
2416,182858134.2528663414996720874210293
2417,182858134.2528663414996720874210293
2418,182858134.2528663414996720874210293
2419,182858134.2528663414996720874210293
2420,182858134.2528663414996720874210293
2421,182858134.2528663414996720874210293
2422,182858134.2528663414996720874210293
2423,182858134.2528663414996720874210293
2424,182858134.2528663414996720874210293
2425,182858134.2528663414996720874210293
2426,182858134.2528663414996720874210293
2427,182858134.2528663414996720874210293
2428,182858134.2528663414996720874210293
2429,182858134.2528663414996720874210293
2430,182858134.2528663414996720874210293
2431,182858134.2528663414996720874210293
2432,182858134.2528663414996720874210293
2433,182858134.2528663414996720874210293
2434,182858134.2528663414996720874210293
2435,182858134.2528663414996720874210293
2436,182858134.2528663414996720874210293
2437,182858134.2528663414996720874210293
2438,182858134.2528663414996720874210293
2439,182858134.2528663414996720874210293
2440,182858134.2528663414996720874210293
2441,182858134.2528663414996720874210293
2442,182858134.2528663414996720874210293
2443,182858134.2528663414996720874210293
2444,182858134.2528663414996720874210293
2445,182858134.2528663414996720874210293
2446,182858134.2528663414996720874210293
2447,182858134.2528663414996720874210293
2448,182858134.2528663414996720874210293
2449,182858134.2528663414996720874210293
2450,182858134.2528663414996720874210293
2451,182858134.2528663414996720874210293
2452,182858134.2528663414996720874210293
2453,182858134.2528663414996720874210293
2454,182858134.2528663414996720874210293
2455,182858134.2528663414996720874210293
2456,182858134.2528663414996720874210293
2457,182858134.2528663414996720874210293
2458,182858134.2528663414996720874210293
2459,182858134.2528663414996720874210293
2460,182858134.2528663414996720874210293
2461,182858134.2528663414996720874210293
2462,182858134.2528663414996720874210293
2463,182858134.2528663414996720874210293
2464,182858134.2528663414996720874210293
2465,182858134.2528663414996720874210293
2466,182858134.2528663414996720874210293
2467,182858134.2528663414996720874210293
2468,182858134.2528663414996720874210293
2469,182858134.2528663414996720874210293
2470,182858134.2528663414996720874210293
2471,182858134.2528663414996720874210293
2472,182858134.2528663414996720874210293
2473,182858134.2528663414996720874210293
2474,182858134.2528663414996720874210293
2475,182858134.2528663414996720874210293
2476,182858134.2528663414996720874210293
2477,182858134.2528663414996720874210293
2478,182858134.2528663414996720874210293
2479,182858134.2528663414996720874210293
2480,182858134.2528663414996720874210293
2481,182858134.2528663414996720874210293
2482,182858134.2528663414996720874210293
2483,182858134.2528663414996720874210293
2484,182858134.2528663414996720874210293
2485,182858134.2528663414996720874210293
2486,182858134.2528663414996720874210293
2487,182858134.2528663414996720874210293
2488,182858134.2528663414996720874210293
2489,182858134.2528663414996720874210293
2490,182858134.2528663414996720874210293
2491,182858134.2528663414996720874210293
2492,182858134.2528663414996720874210293
2493,182858134.2528663414996720874210293
2494,182858134.2528663414996720874210293
2495,182858134.2528663414996720874210293
2496,182858134.2528663414996720874210293
2497,182858134.2528663414996720874210293
2498,182858134.2528663414996720874210293
2499,182858134.2528663414996720874210293
2500,182858134.2528663414996720874210293
2501,182858134.2528663414996720874210293
2502,182858134.2528663414996720874210293
2503,182858134.2528663414996720874210293
2504,182858134.2528663414996720874210293
2505,182858134.2528663414996720874210293
2506,182858134.2528663414996720874210293
2507,182858134.2528663414996720874210293
2508,182858134.2528663414996720874210293
2509,182858134.2528663414996720874210293
2510,182858134.2528663414996720874210293
2511,182858134.2528663414996720874210293
2512,182858134.2528663414996720874210293
2513,182858134.2528663414996720874210293
2514,182858134.2528663414996720874210293
2515,182858134.2528663414996720874210293
2516,182858134.2528663414996720874210293
2517,182858134.2528663414996720874210293
2518,182858134.2528663414996720874210293
2519,182858134.2528663414996720874210293
2520,182858134.2528663414996720874210293
2521,182858134.2528663414996720874210293
2522,182858134.2528663414996720874210293
